cells,UMAP1,UMAP2
Merck_CD45neg_EPCAMpos_pl4_S181,10.5313835,7.6281085
Merck_CD45neg_EPCAMpos_pl4_S101,9.788002,4.67849
Merck_CD45pos_pl4_S35,2.0071485,9.554523
Merck_CD45pos_pl4_S79,2.6478777,13.260296
Merck_CD45neg_EPCAMpos_pl4_S103,10.644572,7.730244
Merck_CD45pos_pl4_S59,2.8458629,13.517625
Merck_CD45pos_pl4_S42,2.1458414,9.598969
Merck_CD45neg_EPCAMpos_pl4_S149,10.619459,6.9700294
Merck_CD45neg_EPCAMpos_pl4_S139,10.63,7.7375402
Merck_CD45neg_EPCAMpos_pl4_S165,11.156646,5.002879
Merck_CD45pos_pl4_S91,-1.5443395,0.34631008
Merck_CD45pos_pl4_S64,3.1374338,12.614726
Merck_CD45pos_pl4_S52,0.44230327,10.526914
Merck_CD45neg_EPCAMpos_pl4_S184,10.137615,4.673314
Merck_CD45pos_pl4_S16,1.876121,13.2615595
Merck_CD45pos_pl4_S20,3.5448532,13.228868
Merck_CD45pos_pl4_S86,1.7051857,10.9147215
Merck_CD45pos_pl4_S72,3.2129812,12.830041
Merck_CD45pos_pl4_S47,4.325333,12.25348
Merck_CD45neg_EPCAMpos_pl4_S106,10.2783165,8.033278
Merck_CD45pos_pl4_S60,2.0545244,12.962548
Merck_CD45neg_EPCAMpos_pl4_S158,9.633405,4.5732613
Merck_CD45neg_EPCAMpos_pl4_S144,10.286447,4.871906
Merck_CD45neg_EPCAMpos_pl4_S121,10.562952,4.3689823
Merck_CD45neg_EPCAMpos_pl4_S173,10.33174,4.7564425
Merck_CD45pos_pl4_S88,1.0868149,11.304734
Merck_CD45neg_EPCAMpos_pl4_S178,9.87631,4.835817
Merck_CD45pos_pl4_S6,3.5102386,12.658499
Merck_CD45neg_EPCAMpos_pl4_S161,11.09148,6.69042
cy102_CD45pos_S131,0.4274779,13.133299
cy112_CD45pos_S322,-0.25987744,11.406662
cy98_CD45pos_CD8pos_S87,1.9574125,14.510361
cy110_CD45pos_S275,3.8674197,8.597527
cy110_CD45pos_S208,2.1763341,9.269327
cy98_CD45pos_CD8pos_S8,4.1484795,14.572953
cy110_CD45pos_S264,4.903901,2.29655
cy102_CD45pos_S101,-2.6286378,5.811908
cy110_CD45pos_S278,5.605879,1.4656019
cy98_CD45pos_CD8pos_S4,3.8949704,13.516005
cy98_CD45pos_CD8pos_S77,3.7829185,14.683267
cy110_CD45pos_S267,1.584698,10.55479
cy98_CD45pos_CD8pos_S90,4.2618227,13.982023
cy98_CD45pos_CD8pos_S62,0.7596072,13.89694
cy102_CD45pos_S166,-1.0042759,12.423789
cy110_CD45pos_S226,5.101102,0.4040856
cy112_CD45pos_S333,1.4070445,13.20407
cy102_CD45pos_S117,-1.1125399,14.5689
cy102_CD45pos_S148,-1.666473,0.49017802
cy98_CD45pos_CD8pos_S34,0.10268686,13.449449
cy102_CD45pos_S178,1.1983129,11.075036
cy98_CD45pos_CD8pos_S26,3.0785332,14.430854
cy110_CD45pos_S241,5.2685,0.15860774
cy110_CD45pos_S204,10.747269,4.5391903
cy110_CD45pos_S282,-1.5445621,0.57839715
cy98_CD45pos_CD8pos_S54,3.1614919,14.648259
cy102_CD45pos_S108,4.220754,2.241706
cy102_CD45pos_S105,5.30201,5.586063
cy110_CD45pos_S256,4.7285724,0.66819555
cy98_CD45pos_CD8pos_S21,3.9696314,14.854207
cy112_CD45pos_S346,-0.416283,12.20072
cy110_CD45pos_S230,3.859025,2.783375
cy110_CD45pos_S266,2.4576094,12.994033
cy112_CD45pos_S317,-1.1358459,4.8745894
cy102_CD45pos_S159,1.1376708,11.092667
cy110_CD45pos_S227,4.67701,0.9953343
cy98_CD45pos_CD8pos_S67,-1.8193052,12.465354
cy110_CD45pos_S195,1.0198735,10.140656
cy98_CD45pos_CD8pos_S18,4.134491,14.243168
cy98_CD45pos_CD8pos_S52,3.769863,13.133423
cy98_CD45pos_CD8pos_S43,0.6384957,14.151411
cy98_CD45pos_CD8pos_S83,3.8765037,14.083983
cy102_CD45pos_S164,1.1666754,10.7742405
cy112_CD45pos_S375,-0.72789276,12.580252
cy110_CD45pos_S283,5.119679,0.60028845
cy110_CD45pos_S239,4.942434,0.91553676
cy110_CD45pos_S221,5.1475244,1.0616878
cy98_CD45pos_CD8pos_S82,2.808219,12.010522
cy98_CD45pos_CD8pos_S76,0.6899742,13.336928
cy98_CD45pos_CD8pos_S55,3.2749953,14.816299
cy112_CD45pos_S299,-1.0477822,10.701963
cy112_CD45pos_S327,0.6523772,11.639462
cy98_CD45pos_CD8pos_S2,3.4531307,14.526523
cy110_CD45pos_S271,1.8592328,9.335976
cy112_CD45pos_S324,-0.526024,12.392715
cy98_CD45pos_CD8pos_S31,0.562707,14.096221
cy112_CD45pos_S381,0.35320684,13.732938
cy98_CD45pos_CD8pos_S36,7.4831853,0.3127083
cy102_CD45pos_S98,1.6688482,10.055463
cy102_CD45pos_S147,1.4877465,10.787324
cy98_CD45pos_CD8pos_S91,2.4395251,12.038274
cy102_CD45pos_S123,1.1870536,11.527618
cy98_CD45pos_CD8pos_S63,3.4349968,15.265179
cy98_CD45pos_CD8pos_S17,1.386225,13.410862
cy102_CD45pos_S158,1.503802,9.473543
cy102_CD45pos_S184,4.781001,1.7835287
cy98_CD45pos_CD8pos_S59,3.333136,14.56601
cy110_CD45pos_S252,4.9860997,1.0067562
cy98_CD45pos_CD8pos_S48,7.4524107,0.3059813
cy110_CD45pos_S262,4.598506,2.355007
cy102_CD45pos_S103,9.03416,4.550201
cy102_CD45pos_S124,0.04535916,13.891843
cy98_CD45pos_CD8pos_S15,1.3746227,16.665339
cy110_CD45pos_S218,11.737011,5.817795
cy102_CD45pos_S130,-1.2181009,14.496072
cy98_CD45pos_CD8pos_S37,4.141998,14.227193
cy98_CD45pos_CD8pos_S69,4.5909343,14.910404
cy98_CD45pos_CD8pos_S94,0.76740444,13.714893
cy102_CD45pos_S106,-1.7890016,0.46368977
cy110_CD45pos_S231,4.5443263,0.9291314
cy98_CD45pos_CD8pos_S47,1.1799941,13.984729
cy110_CD45pos_S197,5.7204895,1.1143969
cy112_CD45pos_S355,-0.98695207,5.519667
cy102_CD45pos_S171,3.1025686,10.817373
cy98_CD45pos_CD8pos_S27,2.9929278,15.069024
cy98_CD45pos_CD8pos_S6,10.765853,6.8289185
cy110_CD45pos_S240,4.9678316,0.54891735
cy102_CD45pos_S188,3.9516964,2.6747432
cy110_CD45pos_S285,5.190286,0.66626674
cy102_CD45pos_S141,1.1042776,11.649613
cy102_CD45pos_S169,1.5368097,11.180868
cy98_CD45pos_CD8pos_S12,2.4344594,14.564989
cy102_CD45pos_S153,6.2619233,1.1230549
cy102_CD45pos_S129,3.9985883,12.222569
cy98_CD45pos_CD8pos_S33,3.8994558,15.195837
cy110_CD45pos_S254,4.967289,0.07554229
cy110_CD45pos_S205,2.387168,12.91324
cy98_CD45pos_CD8pos_S65,3.4974456,13.825734
cy98_CD45pos_CD8pos_S7,3.215239,12.82001
cy102_CD45pos_S177,0.24764273,9.949696
cy102_CD45pos_S187,0.20496629,10.664606
cy110_CD45pos_S251,5.272145,0.83246243
cy110_CD45pos_S214,5.0925336,1.0798076
cy102_CD45pos_S99,1.9904451,10.4912815
cy110_CD45pos_S242,5.1382723,0.64548934
cy110_CD45pos_S238,5.002957,1.5615942
cy110_CD45pos_S202,4.4493046,1.317595
cy110_CD45pos_S259,3.8690374,2.6327062
cy112_CD45pos_S344,6.326288,0.91772115
cy110_CD45pos_S250,1.3012384,10.35932
cy98_CD45pos_CD8pos_S22,0.61267287,10.632264
cy98_CD45pos_CD8pos_S58,4.8643107,12.791182
cy112_CD45pos_S306,-1.3755769,11.977315
cy98_CD45pos_CD8pos_S95,1.395705,16.67048
cy102_CD45pos_S112,2.1027884,9.288052
cy102_CD45pos_S114,3.5193632,14.310865
cy102_CD45pos_S97,5.011398,2.0486393
cy98_CD45pos_CD8pos_S73,2.969438,14.714473
cy98_CD45pos_CD8pos_S53,4.215289,15.540362
cy110_CD45pos_S220,4.00414,11.694378
cy102_CD45pos_S125,4.467986,12.724827
cy102_CD45pos_S190,1.9129124,9.616297
cy112_CD45pos_S359,-2.0596905,12.402102
cy102_CD45pos_S120,4.2087426,12.300588
cy110_CD45pos_S199,5.497258,0.935243
cy102_CD45pos_S132,2.014134,9.186893
cy102_CD45pos_S121,0.035653234,5.391092
cy102_CD45pos_S176,4.613234,12.419426
cy98_CD45pos_CD8pos_S66,4.1424546,12.666106
cy98_CD45pos_CD8pos_S11,2.4799492,12.968347
cy110_CD45pos_S219,1.3919008,10.637296
cy110_CD45pos_S228,1.9711516,14.634557
cy102_CD45pos_S155,1.9393843,11.242249
cy112_CD45pos_S330,-0.2677227,15.757744
cy102_CD45pos_S126,6.4039774,2.6678274
cy98_CD45pos_CD8pos_S30,0.45175096,12.956903
cy110_CD45pos_S248,4.5375304,0.8226838
cy98_CD45pos_CD8pos_S39,3.0524483,15.073991
cy98_CD45pos_CD8pos_S56,3.282384,14.519026
cy102_CD45pos_S151,-1.6556721,0.4840313
cy110_CD45pos_S253,5.050947,0.80967706
cy112_CD45pos_S289,1.4387681,6.3163047
cy110_CD45pos_S225,5.423936,5.206488
cy98_CD45pos_CD8pos_S25,4.106771,14.180067
cy98_CD45pos_CD8pos_S24,4.167245,13.872702
cy102_CD45pos_S175,0.8308875,9.856882
cy98_CD45pos_CD8pos_S51,3.1863923,14.360475
cy110_CD45pos_S246,4.5989037,1.3238512
cy112_CD45pos_S295,0.54257005,6.179299
cy102_CD45pos_S167,1.0613879,11.471549
cy102_CD45pos_S181,-2.714553,12.2014265
cy102_CD45pos_S165,7.190207,2.4046392
cy98_CD45pos_CD8pos_S29,2.7434385,14.331732
cy102_CD45pos_S185,0.44565105,4.1402307
cy112_CD45pos_S345,-1.0290775,16.101955
cy110_CD45pos_S233,4.345368,1.7450087
cy112_CD45pos_S297,1.778343,11.604498
cy98_CD45pos_CD8pos_S79,2.6937294,11.931471
cy102_CD45pos_S146,3.5413792,11.955853
cy110_CD45pos_S263,4.1647086,12.540106
cy110_CD45pos_S274,5.305672,1.337866
cy98_CD45pos_CD8pos_S5,-1.165017,11.9964905
cy110_CD45pos_S234,5.1996775,0.35831106
cy110_CD45pos_S247,4.5929437,1.0440232
cy102_CD45pos_S186,-0.47332698,5.348494
cy110_CD45pos_S277,5.0998616,0.09526499
cy98_CD45pos_CD8pos_S35,1.1710784,13.525324
cy98_CD45pos_CD8pos_S92,3.8980098,12.960872
cy98_CD45pos_CD8pos_S57,4.2703547,14.818115
cy102_CD45pos_S149,1.0335022,10.570338
cy102_CD45pos_S128,0.5293994,10.246006
cy102_CD45pos_S113,1.6793181,15.161623
cy98_CD45pos_CD8pos_S40,1.8737361,13.920794
cy110_CD45pos_S212,5.2222986,0.64255387
cy112_CD45pos_S341,6.689432,0.30020776
cy102_CD45pos_S170,1.4582174,9.484822
cy98_CD45pos_CD8pos_S89,0.9129005,13.182151
cy112_CD45pos_S351,-0.16282748,12.41735
cy98_CD45pos_CD8pos_S80,3.3212047,14.716626
cy110_CD45pos_S287,4.6545644,0.5319709
cy98_CD45pos_CD8pos_S74,2.9351535,13.413242
cy98_CD45pos_CD8pos_S38,11.393771,7.567033
cy112_CD45pos_S293,-1.5494359,10.529035
cy112_CD45pos_S291,0.27418855,4.737755
cy102_CD45pos_S183,2.5564554,13.059028
cy102_CD45pos_S162,3.2007165,10.8569355
cy110_CD45pos_S279,5.40938,5.3015428
cy110_CD45pos_S245,1.6673198,14.573948
cy98_CD45pos_CD8pos_S3,3.2760696,13.727125
cy110_CD45pos_S232,4.8457747,0.5923554
cy98_CD45pos_CD8pos_S68,1.8364979,13.680427
cy102_CD45pos_S102,-0.9739649,4.8733606
cy98_CD45pos_CD8pos_S49,3.9391823,11.967524
cy112_CD45pos_S357,0.31015688,5.8978276
cy98_CD45pos_CD8pos_S20,4.0142794,13.267439
cy112_CD45pos_S382,1.2750254,12.945245
cy112_CD45pos_S348,-0.44089466,12.691828
cy102_CD45pos_S160,5.431275,5.8658395
cy112_CD45pos_S379,-0.9279751,5.8644876
cy98_CD45pos_CD8pos_S84,2.3733096,13.522078
cy102_CD45pos_S189,4.50339,12.095449
cy110_CD45pos_S269,3.703436,2.67712
cy98_CD45pos_CD8pos_S1,3.9877183,13.28056
cy102_CD45pos_S127,1.5501887,9.47148
cy110_CD45pos_S213,4.783857,0.79854596
cy112_CD45pos_S328,5.1213293,5.7574177
cy98_CD45pos_CD8pos_S10,4.2645316,14.80805
cy102_CD45pos_S104,-1.1824089,11.828319
cy112_CD45pos_S335,6.291807,-0.0018391283
cy98_CD45pos_CD8pos_S46,0.2672931,13.634805
cy112_CD45pos_S378,1.504781,6.113064
cy98_CD45pos_CD8pos_S93,2.6786811,12.367651
cy110_CD45pos_S244,4.865405,0.41054714
cy98_CD45pos_CD8pos_S45,3.7823195,15.246258
cy110_CD45pos_S276,5.5240784,1.1583312
cy102_CD45pos_S163,3.15827,10.749009
cy98_CD45pos_CD8pos_S70,-2.4952648,12.766731
cy102_CD45pos_S152,2.8651967,14.489321
cy110_CD45pos_S260,4.7785096,0.91831976
cy110_CD45pos_S224,3.0526128,10.412935
cy110_CD45pos_S216,1.3981584,14.20036
cy102_CD45pos_S122,1.414052,10.803864
cy112_CD45pos_S315,-0.3726233,6.122771
cy98_CD45pos_CD8pos_S41,2.7612848,14.200982
cy112_CD45pos_S347,-0.34232754,5.865068
cy98_CD45pos_CD8pos_S61,4.108332,12.015558
cy102_CD45pos_S180,1.2195866,11.33393
cy102_CD45pos_S145,5.3528557,5.381689
cy112_CD45pos_S339,-1.4827887,11.225862
cy98_CD45pos_CD8pos_S71,4.128334,13.891018
cy98_CD45pos_CD8pos_S42,0.64642483,13.166334
cy110_CD45pos_S209,4.8747854,0.096000135
cy102_CD45pos_S116,5.238588,2.2829814
cy110_CD45pos_S243,4.5176625,0.9086328
cy102_CD45pos_S168,4.2665563,2.2116966
cy102_CD45pos_S154,0.5015134,10.652483
cy98_CD45pos_CD8pos_S78,2.702415,14.45398
cy103_CD45pos_S158,5.3491573,2.0141706
cy103_CD45pos_S175,3.7515855,9.793693
cy103_CD45pos_S169,3.4164102,11.240822
cy75_1CORE_CD45pos_S56,-0.97259015,12.738506
cy75_1CORE_CD45pos_S76,1.578028,12.256281
cy105_CD45pos_S285,-0.8191204,5.6026483
cy106_CD45pos_S289,-0.59383607,8.676122
cy103_CD45pos_S107,4.1823707,2.5019736
cy75_1CORE_CD45pos_S81,-2.202329,12.822998
cy75_1CORE_CD45pos_S25,0.6164699,12.784626
cy103_CD45pos_S113,4.645145,5.0655746
cy75_1CORE_CD45pos_S35,-0.3877613,15.012414
cy105_CD45pos_S272,1.9116747,13.839914
cy75_1CORE_CD45pos_S88,-0.3020806,14.116622
cy106_CD45pos_S318,-2.8905873,10.66808
cy106_CD45pos_S301,-1.262072,11.675635
cy106_CD45pos_S365,4.0678806,13.8670635
cy105_CD45pos_S283,-1.6603394,11.3327875
cy75_1CORE_CD45pos_S17,0.31448,13.833524
cy103_CD45pos_S187,-1.5451943,0.39210758
cy75_1CORE_CD45pos_S23,0.95519423,13.632342
cy75_1CORE_CD45pos_S16,0.081612386,13.616984
cy103_CD45pos_S138,-0.40588495,4.0978436
cy103_CD45pos_S99,3.8384736,13.519582
cy75_1CORE_CD45pos_S33,0.53276896,10.82811
cy105_CD45pos_S215,-2.6230335,11.992583
cy75_1CORE_CD45pos_S41,-2.0125012,12.8784685
cy103_CD45pos_S116,3.856091,12.867306
cy106_CD45pos_S296,-0.89740074,4.374079
cy75_1CORE_CD45pos_S95,-0.41739744,14.391254
cy75_1CORE_CD45pos_S50,3.7531006,14.256841
cy75_1CORE_CD45pos_S38,1.327754,9.838471
cy75_1CORE_CD45pos_S24,-0.7956486,12.629356
cy105_CD45pos_S212,-3.0677507,10.972739
cy105_CD45pos_S235,-0.9040817,12.756925
cy75_1CORE_CD45pos_S52,1.0788777,13.964906
cy103_CD45pos_S118,4.979005,5.205769
cy105_CD45pos_S267,1.768397,12.087167
cy103_CD45pos_S188,-0.78825206,4.2004123
cy105_CD45pos_S196,-0.44450524,4.359127
cy105_CD45pos_S204,-1.7031786,10.212534
cy103_CD45pos_S106,-0.031279802,3.5080547
cy103_CD45pos_S152,-0.5721985,3.981902
cy75_1CORE_CD45pos_S42,-1.2059389,13.139097
cy105_CD45pos_S200,0.31318697,9.595642
cy106_CD45pos_S333,4.242213,13.368208
cy75_1CORE_CD45pos_S64,-0.13388704,10.5669985
cy105_CD45pos_S252,-2.4764323,10.999604
cy105_CD45pos_S206,-1.4937586,5.139141
cy106_CD45pos_S309,-3.4144897,12.03699
cy105_CD45pos_S234,-1.1244454,11.523174
cy105_CD45pos_S263,-1.9938643,11.3309765
cy103_CD45pos_S105,1.774292,11.284167
cy106_CD45pos_S371,-0.7242191,4.713402
cy103_CD45pos_S159,4.2930326,13.286404
cy106_CD45pos_S381,-2.7803934,10.643759
cy105_CD45pos_S226,1.9220145,11.924924
cy106_CD45pos_S291,-0.9672806,5.178622
cy75_1CORE_CD45pos_S18,0.30949277,13.85337
cy103_CD45pos_S150,4.086777,13.144733
cy105_CD45pos_S273,0.7697429,12.181494
cy105_CD45pos_S284,-1.0072364,11.181343
cy105_CD45pos_S256,0.98286265,11.703192
cy75_1CORE_CD45pos_S2,-0.78575253,11.989511
cy103_CD45pos_S122,-0.5737613,4.292738
cy75_1CORE_CD45pos_S45,-2.2119083,12.900729
cy75_1CORE_CD45pos_S74,-0.746902,13.247481
cy75_1CORE_CD45pos_S93,-0.41004822,14.786335
cy105_CD45pos_S255,-1.7269601,12.165026
cy103_CD45pos_S156,3.0077758,12.67941
cy105_CD45pos_S277,-0.18040079,5.3742256
cy75_1CORE_CD45pos_S75,-0.4813933,14.007515
cy105_CD45pos_S209,-1.209992,11.551512
cy105_CD45pos_S254,-2.5085752,11.2737055
cy103_CD45pos_S139,-0.07283076,4.068254
cy105_CD45pos_S268,-0.14664184,12.632079
cy106_CD45pos_S335,-2.9517198,12.468436
cy103_CD45pos_S149,-1.2513074,4.6588326
cy105_CD45pos_S214,1.0191127,11.796644
cy75_1CORE_CD45pos_S49,0.1148377,12.914093
cy105_CD45pos_S199,0.08729613,12.33762
cy105_CD45pos_S261,1.0662155,4.5189204
cy75_1CORE_CD45pos_S58,0.7474548,12.281104
cy103_CD45pos_S173,4.608292,14.745711
cy105_CD45pos_S207,-3.2042549,11.975352
cy105_CD45pos_S220,-0.54478216,5.642962
cy103_CD45pos_S142,5.2756033,14.041916
cy75_1CORE_CD45pos_S87,0.9839925,10.266455
cy105_CD45pos_S224,-0.8334436,15.549031
cy75_1CORE_CD45pos_S63,0.19127953,13.920976
cy75_1CORE_CD45pos_S73,-1.3527867,13.392991
cy103_CD45pos_S179,4.4065347,13.165067
cy103_CD45pos_S144,-0.97961813,4.343335
cy105_CD45pos_S194,5.041877,0.42772058
cy103_CD45pos_S115,4.942181,1.4530479
cy106_CD45pos_S317,-0.33854783,5.3354893
cy103_CD45pos_S170,-0.7287417,4.2671933
cy75_1CORE_CD45pos_S14,0.5008261,13.6407995
cy106_CD45pos_S358,-0.47493494,4.962375
cy105_CD45pos_S244,-1.3448411,4.6480613
cy103_CD45pos_S167,0.07437838,3.4251308
cy103_CD45pos_S133,-0.5058672,4.153445
cy106_CD45pos_S352,-0.43851587,14.592183
cy75_1CORE_CD45pos_S91,0.26982522,13.741098
cy75_1CORE_CD45pos_S85,0.50217664,12.2052145
cy75_1CORE_CD45pos_S60,-0.3508669,13.860113
cy105_CD45pos_S258,0.7425393,11.182848
cy103_CD45pos_S153,0.5320538,4.157096
cy103_CD45pos_S172,2.6383772,12.979501
cy75_1CORE_CD45pos_S68,0.021548178,11.0721035
cy105_CD45pos_S228,1.4646584,12.040456
cy105_CD45pos_S286,0.7984048,13.053707
cy75_1CORE_CD45pos_S78,-0.6412046,12.48247
cy105_CD45pos_S278,1.6291089,15.681805
cy75_1CORE_CD45pos_S13,3.5024261,9.503034
cy103_CD45pos_S190,3.2660148,12.949758
cy75_1CORE_CD45pos_S40,-1.7763336,12.352352
cy105_CD45pos_S225,0.21364965,3.327531
cy103_CD45pos_S108,4.9182177,14.725549
cy75_1CORE_CD45pos_S70,-0.1587828,14.336178
cy103_CD45pos_S128,-0.5146759,4.6574917
cy75_1CORE_CD45pos_S66,-0.36736125,14.0866375
cy103_CD45pos_S184,4.959997,13.260149
cy103_CD45pos_S176,1.9955572,8.964853
cy105_CD45pos_S245,-0.9238605,14.209529
cy105_CD45pos_S262,-0.8409035,11.853829
cy106_CD45pos_S357,-3.0795197,12.559274
cy103_CD45pos_S140,4.0702624,12.541584
cy103_CD45pos_S182,4.433255,12.936947
cy105_CD45pos_S193,0.98672134,12.2795105
cy105_CD45pos_S231,1.419883,4.5620294
cy75_1CORE_CD45pos_S44,0.95326066,13.443008
cy103_CD45pos_S186,0.61201507,3.3670244
cy106_CD45pos_S355,-1.1326956,5.5011992
cy105_CD45pos_S270,-3.2026296,11.227481
cy103_CD45pos_S110,3.7081325,14.335794
cy75_1CORE_CD45pos_S6,3.0957067,9.358166
cy75_1CORE_CD45pos_S71,3.7269983,13.115737
cy106_CD45pos_S379,-0.39137,6.650468
cy75_1CORE_CD45pos_S47,1.6708473,12.580143
cy105_CD45pos_S265,-1.2552369,10.799548
cy75_1CORE_CD45pos_S34,-0.6475354,14.20377
cy103_CD45pos_S145,5.3318458,5.2523007
cy103_CD45pos_S155,5.027731,13.898279
cy75_1CORE_CD45pos_S62,0.39251274,13.818712
cy105_CD45pos_S218,-0.23096964,6.3896537
cy75_1CORE_CD45pos_S48,4.834465,13.44117
cy105_CD45pos_S242,-0.6474755,5.7327886
cy75_1CORE_CD45pos_S61,-1.8968017,12.70408
cy103_CD45pos_S119,4.673169,14.2098875
cy103_CD45pos_S123,4.57992,13.9425955
cy103_CD45pos_S146,5.155343,14.087677
cy103_CD45pos_S129,3.9235206,12.60399
cy105_CD45pos_S241,1.1028517,9.6288185
cy75_1CORE_CD45pos_S7,-0.07188286,11.3581295
cy105_CD45pos_S246,0.88959384,13.163111
cy105_CD45pos_S247,-0.10883097,4.6310644
cy103_CD45pos_S151,-0.15472378,3.6945138
cy105_CD45pos_S275,0.7158824,3.6819181
cy103_CD45pos_S147,5.03455,13.485881
cy103_CD45pos_S178,3.0554657,13.053218
cy75_1CORE_CD45pos_S22,-0.16515812,14.193344
cy105_CD45pos_S197,-3.0334184,12.215231
cy105_CD45pos_S219,-1.250523,11.458404
cy75_1CORE_CD45pos_S43,-0.853866,11.305654
cy105_CD45pos_S205,-2.3411987,10.558888
cy106_CD45pos_S330,-0.4142718,5.361759
cy103_CD45pos_S100,-0.9422108,4.3396306
cy103_CD45pos_S143,4.9880104,13.749745
cy103_CD45pos_S164,-1.6292863,9.613277
cy75_1CORE_CD45pos_S12,0.09560141,13.445059
cy103_CD45pos_S160,4.4470844,13.398272
cy75_1CORE_CD45pos_S31,-1.940848,13.13651
cy103_CD45pos_S103,4.4113636,13.9435425
cy75_1CORE_CD45pos_S92,-0.3733168,16.400524
cy105_CD45pos_S253,2.3155046,13.643675
cy105_CD45pos_S276,0.09027911,3.6214695
cy75_1CORE_CD45pos_S67,-0.9052715,13.936534
cy75_1CORE_CD45pos_S10,-0.7770453,12.235377
cy106_CD45pos_S303,-2.4781985,11.413375
cy106_CD45pos_S348,2.3843083,9.670372
cy105_CD45pos_S198,1.9829785,4.8521247
cy75_1CORE_CD45pos_S80,1.5650389,12.7441025
cy75_1CORE_CD45pos_S36,-0.30230367,13.705587
cy105_CD45pos_S203,2.0620205,12.106689
cy75_1CORE_CD45pos_S72,-0.24211623,15.812671
cy106_CD45pos_S297,-2.1167471,10.324004
cy105_CD45pos_S243,5.905935,3.1450386
cy105_CD45pos_S248,-0.83560675,11.716495
cy75_1CORE_CD45pos_S59,-0.05229532,13.98814
cy106_CD45pos_S380,2.2347302,9.358198
cy106_CD45pos_S323,1.8542576,9.249982
cy106_CD45pos_S343,0.19980857,5.8608923
cy75_1CORE_CD45pos_S57,-0.35188866,14.271306
cy75_1CORE_CD45pos_S86,1.4920944,11.6656275
cy75_1CORE_CD45pos_S82,-0.9649889,15.354159
cy75_1CORE_CD45pos_S19,-0.4496534,16.038786
cy106_CD45pos_S360,-2.26429,10.840321
cy75_1CORE_CD45pos_S54,0.49076617,13.525713
cy105_CD45pos_S217,-1.7904842,9.576721
cy75_1CORE_CD45pos_S26,1.1851408,13.666237
cy105_CD45pos_S281,-2.286913,4.999622
cy105_CD45pos_S195,-0.7904766,10.971937
cy106_CD45pos_S312,-0.5073648,4.470477
cy75_1CORE_CD45pos_S3,0.02264697,12.733312
cy75_1CORE_CD45pos_S29,-1.7668638,13.300074
cy106_CD45pos_S345,0.10888348,4.4758167
cy75_1CORE_CD45pos_S37,5.4969597,2.0181026
cy105_CD45pos_S216,1.1202809,10.962678
cy105_CD45pos_S233,1.7355015,13.23916
cy103_CD45pos_S166,-0.18422885,8.270646
cy103_CD45pos_S126,5.1888394,14.066285
cy75_1CORE_CD45pos_S15,1.8388438,13.177586
cy75_1CORE_CD45pos_S46,-0.63461554,12.270016
cy75_1CORE_CD45pos_S77,-2.0654385,13.612196
cy105_CD45pos_S202,1.3362489,12.122106
cy106_CD45pos_S302,1.9984871,4.850553
cy103_CD45pos_S127,0.5090599,8.845988
cy103_CD45pos_S183,0.15701829,3.3950963
cy75_1CORE_CD45pos_S89,1.8344278,12.160226
cy105_CD45pos_S208,3.068019,14.201706
cy103_CD45pos_S121,5.2587156,14.2067585
cy75_1CORE_CD45pos_S11,-0.7623877,15.39288
cy103_CD45pos_S98,4.178441,12.558395
cy103_CD45pos_S137,4.265151,12.819871
cy75_1CORE_CD45pos_S96,-0.5357143,12.676237
cy106_CD45pos_S342,0.11818202,10.645299
cy103_CD45pos_S135,-1.279561,5.084902
cy75_1CORE_CD45pos_S90,1.603941,10.746228
cy106_CD45pos_S322,0.36953,12.887305
cy105_CD45pos_S221,-2.3256264,12.189828
cy105_CD45pos_S271,-0.4413597,12.391145
cy103_CD45pos_S141,4.2937717,12.351806
cy103_CD45pos_S168,-0.32187602,3.8393688
cy103_CD45pos_S97,5.005224,5.305066
cy75_1CORE_CD45pos_S39,-2.6328928,12.658234
cy75_1CORE_CD45pos_S55,0.48376167,11.850643
cy106_CD45pos_S363,-0.8693834,5.814202
cy103_CD45pos_S111,5.1127963,0.6274933
cy103_CD45pos_S101,2.9538345,10.503041
cy75_1CORE_CD45pos_S32,-1.8411286,12.01984
cy106_CD45pos_S321,1.6741599,9.686002
cy103_CD45pos_S132,4.2681165,12.09822
cy106_CD45pos_S307,-1.4679545,5.3611617
cy105_CD45pos_S251,-0.32809153,12.341553
cy105_CD45pos_S280,-2.690457,12.459381
cy75_1CORE_CD45pos_S94,-0.31004608,14.436194
cy103_CD45pos_S163,-0.8663991,5.469967
cy106_CD45pos_S347,-0.6466534,4.4877357
cy75_1CORE_CD45pos_S30,1.0466074,12.81526
cy106_CD45pos_S316,3.3981297,9.361334
cy75_1CORE_CD45pos_S69,-0.03503322,14.018444
cy105_CD45pos_S237,-2.183514,11.460688
cy103_CD45pos_S148,3.8128421,2.8211682
cy75_1CORE_CD45pos_S20,2.7873278,10.508195
cy105_CD45pos_S213,0.69753045,5.8605537
cy103_CD45pos_S185,4.996461,13.925466
cy103_CD45pos_S109,-1.1189675,9.634164
cy105_CD45pos_S287,0.43754113,12.307694
cy103_CD45pos_S177,3.807717,11.332754
cy103_CD45pos_S189,4.7881603,5.289646
cy105_CD45pos_S264,-0.32300836,5.1119776
cy75_1CORE_CD45pos_S79,-2.3212588,12.684714
